
# values that should appear from IRYD_PID:
- temperatura komina
- temperatura zadana komina
- pid.error
- pid.kp
- pid.ki
- pid.P
- pid.I
- moc kotla wyliczona z algorytmu PI
- moc kotla bez ograniczenia, wyliczona z algorytmi FPID.
- moc rzeczywista kotla, ograniczona
4. - temperatura zadana kotla
5. - temperatura kotla
8. - moc dmuchawy
7. - podajnik wlaczony / wylaczony
9. - czas do podania

# example dump:
root@raspberrypi:# python serial_read.py 
1 | 2|  3|  4|  5|  6|  7|  8|    9|   10|   11|   12| 13| 14| 15| 16|  17|
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  6; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 59;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 58;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 58;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 58;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 58;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 24; 1451
0:  7; 53; 53; 58;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0; 15;    0;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  419;  240; 1280;  210;  1;255;  1; 25; 1397 blower stop
0:  7; 53; 53; 58;  2;  0;  0;  418;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  417;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  416;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  415;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  414;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  413;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  412;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  411;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  410;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  409;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  408;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  407;  240; 1280;  210;  1;255;  1; 25; 1397
0:  7; 53; 53; 58;  2;  0;  0;  406;  240; 1280;  210;  1;255;  1; 25; 1397
^C

14: 47; 53; 53; 56;  2;  0;  0;   13;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0;  0;   12;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0;  0;   11;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0;  0;   10;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0;  0;    9;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0;  0;    8;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0;  0;    7;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0;  0;    6;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0; 15;    5;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0; 15;    4;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0; 15;    3;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0; 15;    2;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0; 15;    1;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  1; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  1; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  1; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  1; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  1; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  1; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  1; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  1; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  1; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  1; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0; 20;    0;  144; 1280;  210; 27;255; 27; 26; 1236
14: 47; 53; 53; 56;  2;  0; 20;    0;  144; 1280;  210; 26;255; 26; 26; 1236
14: 47; 53; 53; 56;  2;  0; 15;    0;  144; 1280;  210; 26;255; 26; 26; 1236
14: 47; 53; 53; 56;  2;  0; 15;    0;  144; 1280;  210; 26;255; 26; 26; 1236
14: 47; 53; 53; 56;  2;  0; 15;    0;  144; 1280;  210; 26;255; 26; 26; 1236
14: 47; 53; 53; 56;  2;  0; 15;    0;  144; 1280;  210; 25;255; 25; 26; 1236
14: 47; 53; 53; 56;  2;  0; 15;    0;  144; 1280;  210; 25;255; 25; 26; 1236
